"","METHOD","TEST_RMSPE","Time"
"1","relaxo",0.188184223953721,2.11121106147766
"2","ridge",0.219718174580375,7.72177219390869
"3","rlm",0.202658742392707,1.20912098884583
"4","rqlasso",NA,0.27702808380127
"5","rqnc",NA,0.279028177261353
"6","rvmLinear",NA,4.24242496490479
"7","rvmPoly",NA,42.1012098789215
"8","rvmRadial",0.302630747909956,133.306599140167
"9","superpc",0.996159880325776,2.41801595687866
